article_id,AWS,Azure,Google,IPSV,pair_id,outlet,topic,frame
art_193,0.20753971515754893,-0.38540859340448425,0.048709612117914705,0.3069400904150908,env_002,BBC,environment,neutral
art_194,0.05248037781629862,-0.7112968994483371,0.048709612117914705,0.4398825308274236,env_002,The Guardian,environment,concern
art_195,0.03767133998033651,-0.9906297332002109,0.7277789104676613,0.8647330823805921,env_002,Al Jazeera,environment,concern
art_196,-0.6661935171642157,-0.7112968994483371,0.048709612117914705,0.426366567047252,env_002,CNN,environment,concern
art_197,-2.993825817028378,-0.5716304825723999,0.048709612117914705,1.6077351517456222,env_002,Le Monde,environment,neutral
art_198,-2.0242693987092117,-0.618185954864379,-0.6303596862318323,0.8083113196997721,env_002,Straits Times,environment,neutral
art_199,0.9601872851735056,0.8715891584789491,2.0859175071671547,0.6769676874602263,env_002,News24,environment,neutral
art_200,0.12478332725070189,-0.4319640656964628,0.048709612117914705,0.3018835465956945,env_002,Reuters,environment,concern
art_201,-2.96333662148375,-0.8509633163242742,0.048709612117914705,1.5461756515068659,env_003,Reuters,environment,concern
art_202,0.4993648725132729,2.6406971055741515,2.0859175071671547,1.1113230401703857,env_003,The Hindu,environment,concern
art_203,0.6239350143098954,-0.6647414271563581,0.048709612117914705,0.6455725649321683,env_003,South China Morning Post,environment,concern
art_204,2.8261260525047316,-0.2457421765285471,2.7649868055169016,1.7561606526451727,env_003,Global Times,environment,neutral
art_205,0.2554513081562499,-0.19918670423656804,1.4068482088174081,0.8278243258800854,env_003,RT News,environment,neutral
art_206,0.4610355981143121,-0.2457421765285471,-0.6303596862318323,0.5535655815096152,env_003,BBC,environment,concern
art_207,-0.856097649413612,-0.5716304825723999,-0.6303596862318323,0.1501822872348776,env_003,The Guardian,environment,concern
art_208,0.2754870652284339,-0.7578523717403162,0.7277789104676613,0.7615180685030524,env_003,Al Jazeera,environment,concern
art_209,-2.030367237818137,-0.5716304825723999,0.048709612117914705,1.0673405659336408,env_003,CNN,environment,concern
art_210,-1.4144854878166542,0.03359065722332722,0.7277789104676613,1.0930171243651472,env_003,Le Monde,environment,concern
art_211,-0.5738548106576284,-0.059520287360630884,0.7277789104676613,0.6555697741566352,env_003,Straits Times,environment,concern
art_212,-1.708924004790489,-0.7112968994483371,0.7277789104676613,1.2249979677007847,env_003,Reuters,environment,concern
art_213,-4.451209364061591,-0.5716304825723999,-1.3094289845815787,2.0601886192025187,env_004,RT News,environment,skeptical
art_214,-2.3465837516095633,-0.3388531211125052,1.4068482088174081,1.87823972997369,env_004,Al Jazeera,environment,concern
art_215,-0.47106266567859717,-0.3388531211125052,1.4068482088174081,1.0481334003474774,env_004,Reuters,environment,concern
art_216,0.2615491472651755,-0.5716304825723999,0.7277789104676613,0.6582835329340574,env_004,CNN,environment,concern
art_217,0.45319551925997925,0.6853672693110334,2.0859175071671547,0.8832917392794756,env_004,BBC,environment,concern
art_218,-2.847477678414164,1.1509219922308234,0.048709612117914705,2.0651865484312246,env_004,Fox News,environment,skeptical
art_219,-1.758577837534597,0.5457008524350963,-0.6303596862318323,1.1522221189645554,env_004,Global Times,environment,neutral
art_220,-1.1827676016774822,-0.6647414271563581,0.048709612117914705,0.618317560135001,env_004,Straits Times,environment,concern
art_221,-0.22279350195805595,-1.083740677784169,0.048709612117914705,0.5912398892180204,env_004,South China Morning Post,environment,concern
art_222,2.3034541288825396,-0.6647414271563581,1.4068482088174081,1.522364972373512,env_004,The Guardian,environment,concern
art_223,-2.108768026361466,0.35947896326718004,0.7277789104676613,1.5423945981143226,env_004,Le Monde,environment,concern
art_224,-5.230861650131361,-0.4785195379884418,0.048709612117914705,2.9079373801355404,env_004,News24,environment,neutral
art_225,1.9192902650202281,-0.4319640656964628,0.7277789104676613,1.1756629340152238,env_004,The Hindu,environment,concern
art_226,0.12391220737799821,0.26636801868322196,1.4068482088174081,0.7031966896552344,env_005,BBC,environment,concern
art_227,-0.14787719290554177,0.17325707409926439,0.7277789104676613,0.44298143223481257,env_005,Al Jazeera,environment,concern
art_228,1.137895739205051,0.6853672693110334,1.4068482088174081,0.3646121667942088,env_005,Reuters,environment,neutral
art_229,0.3774080903347614,-0.29229764882052617,0.048709612117914705,0.33487172137311,env_005,The Hindu,environment,concern
art_230,0.08732517272444473,-0.8044078440322951,1.4068482088174081,1.112503344355911,env_005,Le Monde,environment,concern
art_231,0.2868116235735814,-0.7112968994483371,1.4068482088174081,1.0596572775889816,env_005,Fox News,environment,concern
art_232,-3.9921291911467645,1.3371438813987393,1.4068482088174081,3.097175249060111,env_005,Straits Times,environment,neutral
art_233,0.7589585945789616,1.5233657705666552,1.4068482088174081,0.41183646129977236,env_005,Global Times,environment,concern
art_234,0.3425632954266153,-0.152631231944589,1.4068482088174081,0.7968580094103956,env_005,CNN,environment,concern
